"benchmark_name","program_name","score"
"DafnyBench","dafny-synthesis_task_id_170",100
"DafnyBench","dafny-synthesis_task_id_171",100
"DafnyBench","dafny-synthesis_task_id_18",100
"DafnyBench","dafny-synthesis_task_id_230",100
"DafnyBench","dafny-synthesis_task_id_233",100
"DafnyBench","dafny-synthesis_task_id_234",100
"DafnyBench","dafny-synthesis_task_id_238",100
"DafnyBench","dafny-synthesis_task_id_242",100
"DafnyBench","dafny-synthesis_task_id_251",100
"DafnyBench","dafny-synthesis_task_id_257",100
"DafnyBench","dafny-synthesis_task_id_264",100
"DafnyBench","dafny-synthesis_task_id_266",100
"DafnyBench","dafny-synthesis_task_id_267",98.0769230769231
"DafnyBench","dafny-synthesis_task_id_268",100
"DafnyBench","dafny-synthesis_task_id_269",100
"DafnyBench","dafny-synthesis_task_id_276",100
"DafnyBench","dafny-synthesis_task_id_279",100
"DafnyBench","dafny-synthesis_task_id_284",100
"DafnyBench","dafny-synthesis_task_id_292",100
"DafnyBench","dafny-synthesis_task_id_304",100
"DafnyBench","dafny-synthesis_task_id_310",100
"DafnyBench","dafny-synthesis_task_id_312",100
"DafnyBench","dafny-synthesis_task_id_396",100
"DafnyBench","dafny-synthesis_task_id_424",100
"DafnyBench","dafny-synthesis_task_id_430",100
"DafnyBench","dafny-synthesis_task_id_431",100
"DafnyBench","dafny-synthesis_task_id_432",100
"DafnyBench","dafny-synthesis_task_id_436",100
"DafnyBench","dafny-synthesis_task_id_441",100
"DafnyBench","dafny-synthesis_task_id_447",100
"DafnyBench","dafny-synthesis_task_id_455",100
"DafnyBench","dafny-synthesis_task_id_458",100
"DafnyBench","dafny-synthesis_task_id_460",100
"DafnyBench","dafny-synthesis_task_id_474",100
"DafnyBench","dafny-synthesis_task_id_477",100
"DafnyBench","dafny-synthesis_task_id_557",100
"DafnyBench","dafny-synthesis_task_id_565",100
"DafnyBench","dafny-synthesis_task_id_572",100
"DafnyBench","dafny-synthesis_task_id_574",100
"DafnyBench","dafny-synthesis_task_id_58",100
"DafnyBench","dafny-synthesis_task_id_581",100
"DafnyBench","dafny-synthesis_task_id_587",100
"DafnyBench","dafny-synthesis_task_id_59",100
"DafnyBench","dafny-synthesis_task_id_591",100
"DafnyBench","dafny-synthesis_task_id_606",100
"DafnyBench","dafny-synthesis_task_id_623",100
"DafnyBench","dafny-synthesis_task_id_624",100
"DafnyBench","dafny-synthesis_task_id_625",100
"DafnyBench","dafny-synthesis_task_id_626",100
"DafnyBench","dafny-synthesis_task_id_637",100
"DafnyBench","dafny-synthesis_task_id_641",100
"DafnyBench","dafny-synthesis_task_id_644",98.5915492957747
"DafnyBench","dafny-synthesis_task_id_732",100
"DafnyBench","dafny-synthesis_task_id_743",100
"DafnyBench","dafny-synthesis_task_id_750",100
"DafnyBench","dafny-synthesis_task_id_751",99.2481203007519
"DafnyBench","dafny-synthesis_task_id_762",100
"DafnyBench","dafny-synthesis_task_id_769",98
"DafnyBench","dafny-synthesis_task_id_770",98.1818181818182
"DafnyBench","dafny-synthesis_task_id_776",100
"DafnyBench","dafny-synthesis_task_id_792",100
"DafnyBench","dafny-synthesis_task_id_798",100
"DafnyBench","dafny-synthesis_task_id_8",100
"DafnyBench","dafny-synthesis_task_id_80",100
"DafnyBench","dafny-synthesis_task_id_82",100
"DafnyBench","dafny-synthesis_task_id_85",100
"DafnyBench","dafny-synthesis_task_id_86",100
"DafnyBench","dafny-synthesis_task_id_89",100
"DafnyBench","dafny_tmp_tmp49a6ihvk_m4",98.1132075471698
"DafnyBench","metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2",100
"DafnyBench","protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3",100
