"benchmark_name","program_name","score"
"DafnyBench","Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin",95.3271028037383
"DafnyBench","Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch",95.4545454545455
"DafnyBench","Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBubbleSort",95.6363636363636
"DafnyBench","Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseReplace",98.3606557377049
"DafnyBench","Dafny-Exercises_tmp_tmpjm75muf__Session8Exercises_ExerciseInsertionSort",96.6942148760331
"DafnyBench","Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum",95.5223880597015
"DafnyBench","Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch",95.1219512195122
"DafnyBench","DafnyExercises_tmp_tmpd6qyevja_Part1_Q1",96.078431372549
"DafnyBench","DafnyPrograms_tmp_tmp74_f9k_c_invertarray",98.5915492957747
"DafnyBench","Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_week10_BoundedQueue_01",96.551724137931
"DafnyBench","Dafny_Programs_tmp_tmp99966ew4_binary_search",95.8333333333333
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples",96.1968680089485
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_ComputePower",95.1219512195122
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_CopyMatrix",97.1014492753623
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_DoubleArray",97.8260869565217
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix",97.4025974025974
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight",97.2222222222222
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41",96.4285714285714
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_BinarySearch",95.7894736842105
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_SumArray",95.8333333333333
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Count",96.3855421686747
"DafnyBench","Dafny_Verify_tmp_tmphq7j0row_Generated_Code_LinearSearch",97.2972972972973
"DafnyBench","Dafny_tmp_tmp0wu8wmfr_tests_InsertionSortSeq",97.1698113207547
"DafnyBench","Dafny_tmp_tmp0wu8wmfr_tests_Search1000",98.4924623115578
"DafnyBench","Dafny_tmp_tmpj88zq5zt_2-Kontrakte_max",95.8333333333333
"DafnyBench","Dafny_tmp_tmpj88zq5zt_2-Kontrakte_reverse3",97.9591836734694
"DafnyBench","Dafny_tmp_tmpmvs2dmry_pancakesort_flip",95.1807228915663
"DafnyBench","Dafny_tmp_tmpv_d3qi10_3_cumsum",96.6666666666667
"DafnyBench","Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise3_Increment_Array",97.5609756097561
"DafnyBench","Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sorted_Standard",96.6101694915254
"DafnyBench","FlexWeek_tmp_tmpc_tfdj_3_reverse",95
"DafnyBench","Formal_Verification_With_Dafny_tmp_tmp5j79rq48_LimitedStack",95.4166666666667
"DafnyBench","HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Two Sum_two_sum",97.3214285714286
"DafnyBench","M2_tmp_tmp2laaavvl_Software Verification_Exercices_Exo7-ComputeSum",95.9183673469388
"DafnyBench","M2_tmp_tmp2laaavvl_Software Verification_Exercices_Exo9-Carre",96.6666666666667
"DafnyBench","MFES_2021_tmp_tmpuljn8zd9_Exams_Special_Exam_03_2020_4_CatalanNumbers",98.4126984126984
"DafnyBench","MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_10_find",98.2456140350877
"DafnyBench","MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum",95.2380952380952
"DafnyBench","MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort",97.1223021582734
"DafnyBench","MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p4",97.1428571428571
"DafnyBench","MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p5",96.2962962962963
"DafnyBench","Metodos_Formais_tmp_tmpql2hwcsh_Arrays_explicacao",95
"DafnyBench","Metodos_Formais_tmp_tmpql2hwcsh_Arrays_somatorioArray",100
"DafnyBench","Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_fatorial2",96
"DafnyBench","Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_mod2",95.2380952380952
"DafnyBench","Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_pow",96.7741935483871
"DafnyBench","Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p5",97.5903614457831
"DafnyBench","Prog-Fun-Solutions_tmp_tmp7_gmnz5f_mockExam2_p6",95.6043956043956
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_ArrayMap",97.0588235294118
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_MatrixMultiplication",96.6887417218543
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Modules",100
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_ProgramProofs_ch15",96.7551622418879
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_FindPivotIndex",95.7219251336899
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_basic examples_BubbleSort_sol",96.3302752293578
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny1_BDD",96.078431372549
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_Classics",97.7886977886978
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_MajorityVote",96.7061923583663
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from_dafny_main_repo_dafny0_snapshots_Inputs_Snapshots1",100
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_mathematical objects verification_examples_interval_example",95
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_vampire project_original_Searching",96.4912280701754
"DafnyBench","Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_variant examples_SumOfCubes",96.2616822429907
"DafnyBench","Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_05_Hoangkim_ex_05_Hoangkim",96.1111111111111
"DafnyBench","Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim",96.4705882352941
"DafnyBench","Programmverifikation-und-synthese_tmp_tmppurk6ime_example_DafnyIntro_01_Simple_Loops",95.2380952380952
"DafnyBench","RollingMax",97.4358974358974
"DafnyBench","SENG2011_tmp_tmpgk5jq85q_ass1_ex7",100
"DafnyBench","Software-Verification_tmp_tmpv4ueky2d_Valid Palindrome_valid_panlindrome",95
"DafnyBench","Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_handout1",96.9135802469136
"DafnyBench","Workshop_tmp_tmp0cu11bdq_Lecture_Answers_sum_array",95.9183673469388
"DafnyBench","Workshop_tmp_tmp0cu11bdq_Lecture_Answers_triangle_number",96
"DafnyBench","Workshop_tmp_tmp0cu11bdq_Workshop_Answers_Question5",100
"DafnyBench","Workshop_tmp_tmp0cu11bdq_Workshop_Answers_Question6",95.2380952380952
"DafnyBench","cs245-verification_tmp_tmp0h_nxhqp_Assignments_simple",100
"DafnyBench","cs245-verification_tmp_tmp0h_nxhqp_SortingIssues_FirstAttempt",97.2222222222222
"DafnyBench","cs245-verification_tmp_tmp0h_nxhqp_power",98.1818181818182
"DafnyBench","cs245-verification_tmp_tmp0h_nxhqp_quicksort-partition",99.3975903614458
"DafnyBench","dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_binary-search",96.1165048543689
"DafnyBench","dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_find",96.4912280701754
"DafnyBench","dafleet_tmp_tmpa2e4kb9v_0001-0050_0001-two-sum",100
"DafnyBench","dafleet_tmp_tmpa2e4kb9v_0001-0050_0003-longest-substring-without-repeating-characters",95.1923076923077
"DafnyBench","dafny-duck_tmp_tmplawbgxjo_p1",95.7446808510638
"DafnyBench","dafny-exercise_tmp_tmpouftptir_appendArray",96.9387755102041
"DafnyBench","dafny-exercise_tmp_tmpouftptir_maxArray",95.0617283950617
"DafnyBench","dafny-exercise_tmp_tmpouftptir_prac3_ex2",95.5056179775281
"DafnyBench","dafny-exercise_tmp_tmpouftptir_prac4_ex2",96.3414634146341
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_allocated1_dafny0_fun-with-slices",97.5
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0",100
"DafnyBench","dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TuringFactorial",95.3271028037383
"DafnyBench","dafny-programs_tmp_tmpcwodh6qh_src_expt",95
"DafnyBench","dafny-programs_tmp_tmpcwodh6qh_src_factorial",96.2962962962963
"DafnyBench","dafny-synthesis_task_id_101",100
"DafnyBench","dafny-synthesis_task_id_105",100
"DafnyBench","dafny-synthesis_task_id_106",100
"DafnyBench","dafny-synthesis_task_id_127",100
"DafnyBench","dafny-synthesis_task_id_135",100
"DafnyBench","dafny-synthesis_task_id_139",100
"DafnyBench","dafny-synthesis_task_id_14",100
"DafnyBench","dafny-synthesis_task_id_142",97.9591836734694
"DafnyBench","dafny-synthesis_task_id_143",100
"DafnyBench","dafny-synthesis_task_id_17",100
"DafnyBench","dafny-synthesis_task_id_170",100
"DafnyBench","dafny-synthesis_task_id_171",100
"DafnyBench","dafny-synthesis_task_id_18",100
"DafnyBench","dafny-synthesis_task_id_230",100
"DafnyBench","dafny-synthesis_task_id_233",100
"DafnyBench","dafny-synthesis_task_id_234",100
"DafnyBench","dafny-synthesis_task_id_238",100
"DafnyBench","dafny-synthesis_task_id_240",95
"DafnyBench","dafny-synthesis_task_id_242",100
"DafnyBench","dafny-synthesis_task_id_251",100
"DafnyBench","dafny-synthesis_task_id_257",100
"DafnyBench","dafny-synthesis_task_id_264",100
"DafnyBench","dafny-synthesis_task_id_266",100
"DafnyBench","dafny-synthesis_task_id_267",98.0769230769231
"DafnyBench","dafny-synthesis_task_id_268",100
"DafnyBench","dafny-synthesis_task_id_269",100
"DafnyBench","dafny-synthesis_task_id_276",100
"DafnyBench","dafny-synthesis_task_id_279",100
"DafnyBench","dafny-synthesis_task_id_282",96.2264150943396
"DafnyBench","dafny-synthesis_task_id_284",100
"DafnyBench","dafny-synthesis_task_id_290",96
"DafnyBench","dafny-synthesis_task_id_292",100
"DafnyBench","dafny-synthesis_task_id_304",100
"DafnyBench","dafny-synthesis_task_id_307",95
"DafnyBench","dafny-synthesis_task_id_309",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_310",100
"DafnyBench","dafny-synthesis_task_id_312",100
"DafnyBench","dafny-synthesis_task_id_396",100
"DafnyBench","dafny-synthesis_task_id_401",95.7446808510638
"DafnyBench","dafny-synthesis_task_id_404",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_412",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_424",100
"DafnyBench","dafny-synthesis_task_id_426",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_430",100
"DafnyBench","dafny-synthesis_task_id_431",100
"DafnyBench","dafny-synthesis_task_id_432",100
"DafnyBench","dafny-synthesis_task_id_436",100
"DafnyBench","dafny-synthesis_task_id_441",100
"DafnyBench","dafny-synthesis_task_id_447",100
"DafnyBench","dafny-synthesis_task_id_452",96.875
"DafnyBench","dafny-synthesis_task_id_454",95.3488372093023
"DafnyBench","dafny-synthesis_task_id_455",100
"DafnyBench","dafny-synthesis_task_id_457",96
"DafnyBench","dafny-synthesis_task_id_458",100
"DafnyBench","dafny-synthesis_task_id_460",100
"DafnyBench","dafny-synthesis_task_id_470",97.8494623655914
"DafnyBench","dafny-synthesis_task_id_472",96.2264150943396
"DafnyBench","dafny-synthesis_task_id_474",100
"DafnyBench","dafny-synthesis_task_id_477",100
"DafnyBench","dafny-synthesis_task_id_554",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_557",100
"DafnyBench","dafny-synthesis_task_id_565",100
"DafnyBench","dafny-synthesis_task_id_572",100
"DafnyBench","dafny-synthesis_task_id_574",100
"DafnyBench","dafny-synthesis_task_id_577",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_58",100
"DafnyBench","dafny-synthesis_task_id_581",100
"DafnyBench","dafny-synthesis_task_id_586",95
"DafnyBench","dafny-synthesis_task_id_587",100
"DafnyBench","dafny-synthesis_task_id_59",100
"DafnyBench","dafny-synthesis_task_id_591",100
"DafnyBench","dafny-synthesis_task_id_599",97.7777777777778
"DafnyBench","dafny-synthesis_task_id_606",100
"DafnyBench","dafny-synthesis_task_id_610",96.8085106382979
"DafnyBench","dafny-synthesis_task_id_616",96.2962962962963
"DafnyBench","dafny-synthesis_task_id_618",97.0588235294118
"DafnyBench","dafny-synthesis_task_id_62",97.0588235294118
"DafnyBench","dafny-synthesis_task_id_622",95.5555555555556
"DafnyBench","dafny-synthesis_task_id_623",100
"DafnyBench","dafny-synthesis_task_id_624",100
"DafnyBench","dafny-synthesis_task_id_625",100
"DafnyBench","dafny-synthesis_task_id_626",100
"DafnyBench","dafny-synthesis_task_id_629",95.8333333333333
"DafnyBench","dafny-synthesis_task_id_637",100
"DafnyBench","dafny-synthesis_task_id_641",100
"DafnyBench","dafny-synthesis_task_id_644",98.5915492957747
"DafnyBench","dafny-synthesis_task_id_728",96.6666666666667
"DafnyBench","dafny-synthesis_task_id_732",100
"DafnyBench","dafny-synthesis_task_id_743",100
"DafnyBench","dafny-synthesis_task_id_750",100
"DafnyBench","dafny-synthesis_task_id_751",99.2481203007519
"DafnyBench","dafny-synthesis_task_id_755",95.4545454545455
"DafnyBench","dafny-synthesis_task_id_759",96.7741935483871
"DafnyBench","dafny-synthesis_task_id_762",100
"DafnyBench","dafny-synthesis_task_id_769",98
"DafnyBench","dafny-synthesis_task_id_770",98.1818181818182
"DafnyBench","dafny-synthesis_task_id_776",100
"DafnyBench","dafny-synthesis_task_id_792",100
"DafnyBench","dafny-synthesis_task_id_798",100
"DafnyBench","dafny-synthesis_task_id_799",96.551724137931
"DafnyBench","dafny-synthesis_task_id_8",100
"DafnyBench","dafny-synthesis_task_id_80",100
"DafnyBench","dafny-synthesis_task_id_801",97.7611940298508
"DafnyBench","dafny-synthesis_task_id_82",100
"DafnyBench","dafny-synthesis_task_id_85",100
"DafnyBench","dafny-synthesis_task_id_86",100
"DafnyBench","dafny-synthesis_task_id_89",100
"DafnyBench","dafny-synthesis_task_id_94",97.6744186046512
"DafnyBench","dafny-synthesis_task_id_95",96.4285714285714
"DafnyBench","dafny_examples_tmp_tmp8qotd4ez_leetcode_0070-climbing-stairs",96.7741935483871
"DafnyBench","dafny_misc_tmp_tmpg4vzlnm1_rosetta_code_factorial",97.7777777777778
"DafnyBench","dafny_tmp_tmp49a6ihvk_m4",98.1132075471698
"DafnyBench","llm-verified-eval_tmp_tmpd2deqn_i_dafny_0",95.2380952380952
"DafnyBench","llm-verified-eval_tmp_tmpd2deqn_i_dafny_5",97.6190476190476
"DafnyBench","llm-verified-eval_tmp_tmpd2deqn_i_dafny_9",97.4358974358974
"DafnyBench","metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_ex1",95
"DafnyBench","metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2",100
"DafnyBench","protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3",100
"DafnyBench","software-specification-p1_tmp_tmpz9x6mpxb_BoilerPlate_Ex1",95.3488372093023
"DafnyBench","t1_MF_tmp_tmpi_sqie4j_exemplos_colecoes_arrays_ex4",95.4545454545455
"DafnyBench","t1_MF_tmp_tmpi_sqie4j_exemplos_colecoes_arrays_ex5",95.4545454545455
"DafnyBench","t1_MF_tmp_tmpi_sqie4j_exemplos_introducao_ex4",95.5555555555556
"DafnyBench","vfag_tmp_tmpc29dxm1j_Verificacion_torneo",95.3488372093023
